timestamp,dataset,epoch,iteration,rmse,mae,R2,r,lr
2026-03-04 18:08:00.845780,train_utkface,1,297,17.73423555346814,12.280743363473402,0.2029386745136551,0.6682270019108424,0.0001
2026-03-04 18:09:28.582826,train_utkface,2,594,8.686310814796771,6.334708391548479,0.8087785557977043,0.8995681837237441,0.0001
2026-03-04 18:10:25.144509,train_utkface,3,891,7.81591551584794,5.707218046475457,0.8451803646485898,0.9194066404831307,0.0001
2026-03-04 18:11:22.273150,train_utkface,4,1188,7.3487499335972135,5.365346720620024,0.863134837335316,0.9291084712596877,0.0001
2026-03-04 18:12:19.818268,train_utkface,5,1485,6.880449713394782,5.013051863104339,0.8800224852214588,0.9381208875058563,0.0001
2026-03-04 18:13:16.916217,train_utkface,6,1782,6.566587674020895,4.803976973163916,0.8907186493622132,0.9437991252952046,0.0001
2026-03-04 18:14:13.149671,train_utkface,7,2079,6.114270385001623,4.5117762099963095,0.9052553535737533,0.9514624719729192,0.0001
2026-03-04 18:15:10.440494,train_utkface,8,2376,5.8400364944175704,4.31248475971424,0.9135634680576105,0.9558116194812794,0.0001
2026-03-04 18:16:08.162828,train_utkface,9,2673,5.614818512644103,4.173244978119892,0.9201017421833495,0.9592284343989305,0.0001
2026-03-04 18:17:05.930815,train_utkface,10,2970,5.377418054001908,3.985013856303053,0.9267151962122467,0.9626702878969862,0.0001
2026-03-04 18:18:02.562988,train_utkface,11,3267,5.084858312593909,3.782647987293721,0.9344725211033588,0.9666835605071927,0.0001
2026-03-04 18:18:59.666777,train_utkface,12,3564,4.855423979735168,3.610665481494174,0.9402524390404953,0.9696702057295733,0.0001
2026-03-04 18:19:57.585828,train_utkface,13,3861,4.678797192625026,3.4843214530500344,0.9445202743749957,0.9718685408093968,0.0001
2026-03-04 18:20:53.931721,train_utkface,14,4158,4.519488249985471,3.3873493683107503,0.9482339710593518,0.9737763614616944,0.0001
2026-03-04 18:21:49.458766,train_utkface,15,4455,4.436110067826837,3.316584190633732,0.9501264395147077,0.974746201065337,0.0001
2026-03-04 18:22:46.441542,train_utkface,16,4752,4.22573448429693,3.1588177822006642,0.9547445413458493,0.9771132987900037,0.0001
2026-03-04 18:23:45.119450,train_utkface,17,5049,4.17900494777901,3.1303971206569305,0.9557399534775021,0.9776215738256319,0.0001
2026-03-04 18:24:41.605301,train_utkface,18,5346,3.987277400652321,2.99143866649971,0.9597080270606817,0.979648256178433,0.0001
2026-03-04 18:25:39.390263,train_utkface,19,5643,3.8208602286814592,2.8569894833790266,0.9630011155791,0.9813275272698554,0.0001
2026-03-04 18:26:35.690442,train_utkface,20,5940,3.688255388411157,2.7518275985922918,0.9655247542838999,0.9826120121146226,0.0001
2026-03-04 18:27:31.812875,train_utkface,21,6237,3.5351769233177763,2.6587910087256814,0.968327058208555,0.9840371694100384,0.0001
2026-03-04 18:28:27.493729,train_utkface,22,6534,3.4982670034936407,2.606162800851479,0.9689850010541354,0.9843707445326471,0.0001
2026-03-04 18:29:23.007727,train_utkface,23,6831,3.460600466487569,2.583876148376127,0.9696492460720252,0.9847083786412061,0.0001
2026-03-04 18:30:20.154325,train_utkface,24,7128,3.3327278545583594,2.4939858537196185,0.9718508167691705,0.9858255803152971,0.0001
2026-03-04 18:31:16.912890,train_utkface,25,7425,3.283537207137671,2.4490609924474085,0.9726756412258374,0.9862441020164505,0.0001
2026-03-04 18:32:14.182897,train_utkface,26,7722,3.198293106447371,2.389486715413613,0.9740759430046549,0.9869538555928163,0.0001
2026-03-04 18:33:10.242875,train_utkface,27,8019,3.1545609798745926,2.3546251795882323,0.9747800388202988,0.9873103466533228,0.0001
2026-03-04 18:34:06.495618,train_utkface,28,8316,3.241512784377172,2.4020898138872777,0.9733706024763173,0.9865962384772685,0.0001
2026-03-04 18:35:02.438266,train_utkface,29,8613,3.1240835372555833,2.3319824398956084,0.9752650176885235,0.9875578529324276,0.0001
2026-03-04 18:35:58.782088,train_utkface,30,8910,3.241244019802996,2.4031045285891284,0.973374968350133,0.9865987301818147,0.0001
2026-03-04 18:36:54.798717,train_utkface,31,9207,3.0475905672632533,2.2665439480413347,0.9764614448654338,0.9881608382194167,0.0001
2026-03-04 18:37:51.212091,train_utkface,32,9504,2.9311793572230394,2.1741717522539146,0.978225388347584,0.989054095692578,0.0001
2026-03-04 18:38:48.230144,train_utkface,33,9801,2.820912760413976,2.107618248141509,0.9798328200244072,0.989865389169221,0.0001
2026-03-04 18:39:45.973975,train_utkface,34,10098,2.855783376781583,2.128937142471134,0.979331124460057,0.9896122369206395,0.0001
2026-03-04 18:40:43.082118,train_utkface,35,10395,2.8039463183591415,2.0800506307006907,0.9800746397869378,0.9899876674328888,0.0001
2026-03-04 18:41:38.478835,train_utkface,36,10692,2.7422126087457723,2.030601875955607,0.9809423838933402,0.9904254093623973,0.0001
2026-03-04 18:42:59.700299,train_utkface,37,10989,2.6529811789011895,1.9587488713950545,0.9821624720971619,0.9910411458131007,0.0001
2026-03-04 18:43:55.789394,train_utkface,38,11286,2.687238402275426,1.9833034431512626,0.9816988356150417,0.9908073118919819,0.0001
2026-03-04 18:44:54.059584,train_utkface,39,11583,2.6626617799715024,1.9637287377418675,0.9820320484222455,0.9909756627059246,0.0001
2026-03-04 18:45:51.025925,train_utkface,40,11880,2.647928115269111,1.9476059570569937,0.9822303757239594,0.9910758898904416,0.0001
2026-03-04 18:46:47.351851,train_utkface,41,12177,2.630552027376606,1.945581058549059,0.9824627820510222,0.9911928079889665,0.0001
2026-03-04 18:47:43.495231,train_utkface,42,12474,2.522936774861353,1.864263424632256,0.9838683399295413,0.9919016350986025,0.0001
2026-03-04 18:48:40.472978,train_utkface,43,12771,2.6477114176784635,1.936761052090473,0.982233288766252,0.9910773658441676,0.0001
2026-03-04 18:49:37.216644,train_utkface,44,13068,2.440333363238712,1.7963317044076554,0.9849073878970324,0.9924250888149834,0.0001
2026-03-04 18:50:34.654760,train_utkface,45,13365,2.427473088713991,1.7882397305187958,0.9850660373986287,0.9925052121223875,0.0001
2026-03-04 18:51:31.734395,train_utkface,46,13662,2.4459867071233345,1.7949223898745188,0.984837395179864,0.9923899821660532,0.0001
2026-03-04 18:52:27.170896,train_utkface,47,13959,2.4233280249934204,1.7808811438946592,0.9851170230656363,0.9925308284291628,0.0001
2026-03-04 18:53:23.234204,train_utkface,48,14256,2.4048771053339446,1.7621693681789423,0.9853427632360418,0.9926443709334584,0.0001
2026-03-04 18:54:19.241169,train_utkface,49,14553,2.3916222917018994,1.7553995920546213,0.9855038771400808,0.992725770653671,0.0001
2026-03-04 18:55:16.379860,train_utkface,50,14850,2.3334577335080757,1.7131111972438973,0.986200409303986,0.9930765266791846,0.0001
2026-03-04 18:56:15.085388,train_utkface,51,15147,2.449253386275478,1.7931553405256497,0.9847968598999336,0.9923697770764011,0.0001
2026-03-04 18:57:11.659091,train_utkface,52,15444,2.4151248559454337,1.7647340611324933,0.9852175969787497,0.9925814496946822,0.0001
2026-03-04 18:58:07.174190,train_utkface,53,15741,2.4387067150339767,1.781466041348131,0.9849275178083831,0.9924359858637655,0.0001
2026-03-04 18:59:07.295575,train_utkface,54,16038,2.268112828682168,1.6541145064454053,0.9869624465535216,0.9934600276355916,0.0001
2026-03-04 19:00:04.605916,train_utkface,55,16335,2.2926575378440823,1.6821150303817156,0.9866787513527202,0.9933173803028599,0.0001
2026-03-04 19:01:05.209231,train_utkface,56,16632,2.241855826671877,1.6410219682540728,0.9872625872302767,0.993611132596198,0.0001
2026-03-04 19:02:03.687956,train_utkface,57,16929,2.2500495189421454,1.6312270983813992,0.987169282468982,0.9935640631915978,0.0001
2026-03-04 19:03:01.307950,train_utkface,58,17226,2.744585754207272,1.9726659296409554,0.9809093689112904,0.9904090562025566,0.0001
2026-03-04 19:03:57.413465,train_utkface,59,17523,2.2887080765227035,1.6703911316365265,0.9867246254298347,0.993340153647292,0.0001
2026-03-04 19:04:52.464255,train_utkface,60,17820,2.1040432997951526,1.529738328412506,0.9887804439206739,0.9943745620600913,0.0001
2026-03-04 19:05:50.115925,train_utkface,61,18117,2.1331263119813335,1.5412811972768492,0.9884681339516781,0.9942174130764444,0.0001
2026-03-04 19:06:47.584907,train_utkface,62,18414,2.0865889594405753,1.4982008224811514,0.9889658151846913,0.9944678524797944,0.0001
2026-03-04 19:07:45.536717,train_utkface,63,18711,2.1054798278925557,1.5228022478185796,0.9887651334784492,0.9943668870975777,0.0001
2026-03-04 19:08:43.782725,train_utkface,64,19008,2.1422061857099943,1.555918976874308,0.988369761162194,0.9941679579784899,0.0001
2026-03-04 19:09:39.983903,train_utkface,65,19305,2.1254226154394664,1.5306683977434492,0.9885512741910156,0.994259299091979,0.0001
2026-03-04 19:10:39.346736,train_utkface,66,19602,2.058072544444648,1.487705311363157,0.9892653550267991,0.9946182161502093,0.0001
2026-03-04 19:11:39.428959,train_utkface,67,19899,2.0433209026802923,1.480138406508673,0.9894186804210272,0.9946954017616093,0.0001
2026-03-04 19:12:40.166841,train_utkface,68,20196,2.0331148464376754,1.4684751599818104,0.9895241427778966,0.9947484954881285,0.0001
2026-03-04 19:13:39.193845,train_utkface,69,20493,2.0614379242273126,1.4927682784573206,0.9892302368048976,0.9946006841430587,0.0001
2026-03-04 19:14:37.834225,train_utkface,70,20790,2.0973634466006614,1.506978300304476,0.988851548998281,0.994410628450873,0.0001
2026-03-04 19:15:36.104932,train_utkface,71,21087,2.0918941414770216,1.5070253598355037,0.9889096436039119,0.9944394568963422,0.0001
2026-03-04 19:16:32.703232,train_utkface,72,21384,2.0049959719669594,1.4464768372370433,0.9898118967770184,0.9948929367957463,0.0001
2026-03-04 19:17:29.332543,train_utkface,73,21681,2.027010499988554,1.4576487904979702,0.9895869522468853,0.99478002655369,0.0001
2026-03-04 19:18:27.150982,train_utkface,74,21978,1.9762832750185504,1.4231347949728477,0.9901016064225656,0.9950386232774515,0.0001
2026-03-04 19:19:24.177782,train_utkface,75,22275,2.0730680318340307,1.4941241490153951,0.9891083618477928,0.9945393299167037,0.0001
2026-03-04 19:20:20.587880,train_utkface,76,22572,1.9973541632826508,1.4399219697369114,0.9898894022105175,0.9949320011201062,0.0001
2026-03-04 19:21:17.518434,train_utkface,77,22869,1.9991455376717715,1.4305583587612696,0.9898712663398761,0.9949229466217239,0.0001
2026-03-04 19:22:14.584761,train_utkface,78,23166,1.918736806823387,1.3714242994411345,0.9906696770423792,0.9953239547844008,0.0001
2026-03-04 19:23:12.883582,train_utkface,79,23463,1.9390233234368746,1.3907162357647493,0.9904713378389701,0.9952243867935743,0.0001
2026-03-04 19:24:10.710508,train_utkface,80,23760,2.0307427931947997,1.446536974580851,0.9895485479331938,0.9947607323829047,0.0001
2026-03-04 19:25:07.619993,train_utkface,81,24057,2.030775246054928,1.4536762246599357,0.9895482362306114,0.9947605987485525,0.0001
2026-03-04 19:26:05.803850,train_utkface,82,24354,1.9274655991193397,1.387048166717193,0.9905845871756728,0.9952812150852155,0.0001
2026-03-04 19:27:05.175327,train_utkface,83,24651,1.8917653695137528,1.3574234196235566,0.9909301291756649,0.9954548035450462,0.0001
2026-03-04 19:28:03.764794,train_utkface,84,24948,1.8228422956933574,1.302123733820583,0.9915789879368876,0.9957806818527872,0.0001
2026-03-04 19:29:01.618913,train_utkface,85,25245,1.869121269545339,1.3226816436112723,0.9911459828645471,0.9955631682613766,0.0001
2026-03-04 19:29:58.435006,train_utkface,86,25542,1.8517761758031976,1.3238606032846523,0.9913095244041059,0.9956456002956917,0.0001
2026-03-04 19:30:54.568032,train_utkface,87,25839,1.8358137936140586,1.3087759126047873,0.9914587076937377,0.9957202549682723,0.0001
2026-03-04 19:31:53.514498,train_utkface,88,26136,1.8148674731438816,1.3085905577779828,0.9916525051126431,0.9958176977276686,0.0001
2026-03-04 19:32:50.953568,train_utkface,89,26433,1.8221235269505338,1.30455538319845,0.9915856343870917,0.9957839251504562,0.0001
2026-03-04 19:33:48.961801,train_utkface,90,26730,1.7694593363670048,1.2654160639202299,0.9920649917108375,0.9960246513118645,0.0001
2026-03-04 19:34:46.621317,train_utkface,91,27027,1.82755786003731,1.301179556927822,0.9915353624542281,0.9957588096758314,0.0001
2026-03-04 19:35:43.341749,train_utkface,92,27324,1.8149579138561063,1.2957007771721938,0.9916516820505513,0.995817155397648,0.0001
2026-03-04 19:36:39.841371,train_utkface,93,27621,2.031974623964664,1.4449062640045869,0.9895358757548557,0.9947542290562058,0.0001
2026-03-04 19:37:37.125837,train_utkface,94,27918,1.9494985544162666,1.3949185386131175,0.9903680904717941,0.9951724585098527,0.0001
2026-03-04 19:38:33.430929,train_utkface,95,28215,2.2770363025289573,1.619573634470396,0.9868596745805188,0.9934082573622081,0.0001
2026-03-04 19:39:28.803082,train_utkface,96,28512,1.9985783380722697,1.4419453236212896,0.9898770048779737,0.9949256812083808,0.0001
2026-03-04 19:40:25.193244,train_utkface,97,28809,1.7505055631720705,1.2408902221621765,0.9922340727440813,0.9961094925226025,0.0001
2026-03-04 19:41:23.618133,train_utkface,98,29106,1.6934786735185818,1.2022115096285655,0.9927318141591042,0.9963593429050056,0.0001
2026-03-04 19:42:20.782244,train_utkface,99,29403,1.671446388531758,1.1666868154228396,0.9929197013284147,0.9964537122833917,0.0001
2026-03-04 19:43:16.136722,train_utkface,100,29700,1.6353903765907474,1.1521512899048347,0.9932218952732715,0.9966051957832318,0.0001
